id;time_start;time_end;act;prev_act;next_act;contract_start;contract_end;V01;V02;V03;V04;V05;V06;V07;V08;V09;V10;V11
517;2012-01-31;2018-08-31;func_115;before_data_capture;leave;2007-08-01;2018-08-12;cat_5;cat_02;cat_133;cat_2;cat_01;cat_1;cat_4;0.44;0.8;0.58;0.2118327
517;2018-08-31;2018-08-31;leave;func_115;none;2007-08-01;2018-08-12;cat_5;cat_02;cat_133;cat_2;cat_01;cat_1;cat_4;0.44;0.8;0.58;0.2118327
518;2014-03-31;2018-04-30;func_027;none;func_246;2014-03-01;2099-12-31;cat_2;cat_04;cat_168;cat_2;cat_01;cat_1;cat_4;0.16;0.8;0.58;0.2494608
518;2018-05-31;2021-12-31;func_246;func_027;none;2014-03-01;2099-12-31;cat_2;cat_04;cat_168;cat_2;cat_01;cat_1;cat_4;0.28;0.8;0.58;0.2746477
519;2015-09-30;2021-06-30;func_010;none;func_239;2015-09-01;2099-12-31;cat_3;cat_02;cat_133;cat_1;cat_01;cat_4;cat_5;0.24;0.9;0.42;0.1945673
519;2021-07-31;2021-12-31;func_239;func_010;none;2015-09-01;2099-12-31;cat_3;cat_02;cat_133;cat_1;cat_01;cat_4;cat_5;0.24;0.9;0.67;0.2113686
520;2001-01-01;2012-01-31;before_data_capture;none;func_022;2008-02-25;2099-12-31;cat_2;cat_04;cat_234;cat_2;cat_01;cat_1;cat_2;0.24;0.8;0.5;0.1938641
520;2012-01-31;2014-04-30;func_022;before_data_capture;func_101;2008-02-25;2099-12-31;cat_2;cat_04;cat_234;cat_2;cat_01;cat_1;cat_2;0.24;0.8;0.5;0.1938641
520;2014-05-31;2020-02-29;func_101;func_022;func_209;2008-02-25;2099-12-31;cat_2;cat_04;cat_234;cat_2;cat_01;cat_1;cat_2;0.48;0.8;0.58;0.2342869
520;2020-03-31;2021-12-31;func_209;func_101;none;2008-02-25;2099-12-31;cat_2;cat_04;cat_234;cat_2;cat_01;cat_1;cat_2;0.52;0.8;0.67;0.2545556
521;2021-09-30;2021-12-31;func_113;none;none;2021-09-01;2099-12-31;cat_2;cat_09;cat_225;cat_2;cat_01;cat_1;cat_2;0;1;0.58;0.2614379
522;2001-01-01;2012-01-31;before_data_capture;none;func_113;2010-06-15;2013-04-14;cat_2;cat_04;cat_188;cat_1;cat_01;cat_1;cat_4;0.12;1;0.58;0.2026915
522;2012-01-31;2013-03-31;func_113;before_data_capture;func_210;2010-06-15;2013-04-14;cat_2;cat_04;cat_188;cat_1;cat_01;cat_1;cat_4;0.12;1;0.58;0.2026915
522;2013-04-30;2021-12-31;func_210;func_113;none;2013-04-15;2099-12-31;cat_4;cat_04;cat_188;cat_1;cat_01;cat_1;cat_2;0.32;1;0.67;0.2679739
523;2021-10-31;2021-12-31;func_228;none;none;2021-10-18;2099-12-31;cat_2;cat_04;cat_165;cat_2;cat_01;cat_7;cat_3;0;1;0.42;0.2058824
524;2001-01-01;2012-01-31;before_data_capture;none;func_151;2010-12-01;2022-04-30;cat_3;cat_02;cat_147;cat_2;cat_01;cat_4;cat_4;0.12;1;0.33;0.1524359
524;2012-01-31;2013-02-28;func_151;before_data_capture;func_224;2010-12-01;2022-04-30;cat_3;cat_02;cat_147;cat_2;cat_01;cat_4;cat_4;0.12;1;0.33;0.1524359
524;2013-03-31;2013-09-30;func_224;func_151;func_159;2010-12-01;2022-04-30;cat_3;cat_02;cat_147;cat_2;cat_01;cat_4;cat_4;0.12;1;0.42;0.1607778
524;2013-10-31;2015-07-31;func_159;func_224;func_084;2010-12-01;2022-04-30;cat_3;cat_02;cat_147;cat_2;cat_01;cat_4;cat_4;0.2;0.8;0.42;0.1686327
524;2015-08-31;2019-04-30;func_084;func_159;func_239;2010-12-01;2022-04-30;cat_3;cat_02;cat_147;cat_2;cat_01;cat_4;cat_4;0.36;0.8;0.58;0.2072837
524;2019-05-31;2021-02-28;func_239;func_084;func_131;2010-12-01;2022-04-30;cat_3;cat_02;cat_147;cat_2;cat_01;cat_4;cat_4;0.44;1;0.67;0.2217582
524;2021-03-31;2021-12-31;func_131;func_239;none;2010-12-01;2022-04-30;cat_3;cat_02;cat_147;cat_2;cat_01;cat_4;cat_4;0.44;1;0.75;0.5007059
525;2001-01-01;2012-01-31;before_data_capture;none;func_216;2011-01-01;2099-12-31;cat_2;cat_05;cat_458;cat_2;cat_01;cat_4;cat_2;0.2;1;0.42;0.1879431
525;2012-01-31;2016-05-31;func_216;before_data_capture;func_096;2011-01-01;2099-12-31;cat_2;cat_05;cat_458;cat_2;cat_01;cat_4;cat_2;0.2;1;0.42;0.1879431
525;2016-06-30;2021-12-31;func_096;func_216;none;2011-01-01;2099-12-31;cat_2;cat_05;cat_458;cat_2;cat_01;cat_4;cat_2;0.4;1;0.58;0.2336458
526;2019-12-31;2020-12-31;func_229;none;func_221;2019-12-01;2099-12-31;cat_2;cat_04;cat_203;cat_2;cat_01;cat_4;cat_2;0.04;1;0.33;0.1976471
526;2021-01-31;2021-12-31;func_221;func_229;none;2019-12-01;2099-12-31;cat_2;cat_04;cat_203;cat_2;cat_01;cat_4;cat_2;0.08;1;0.5;0.2134601
527;2020-01-31;2021-06-30;func_007;none;func_096;2020-01-01;2099-12-31;cat_2;cat_19;cat_030;cat_2;cat_01;cat_4;cat_3;0.04;1;0.42;0.2226837
527;2021-07-31;2021-12-31;func_096;func_007;none;2020-01-01;2099-12-31;cat_2;cat_19;cat_030;cat_2;cat_01;cat_4;cat_3;0.04;1;0.58;0.2352941
528;2018-01-31;2021-12-31;func_210;none;none;2018-01-08;2099-12-31;cat_4;cat_04;cat_454;cat_2;cat_01;cat_1;cat_2;0.12;1;0.67;0.2742314
529;2021-07-31;2021-12-31;func_155;none;none;2021-07-01;2099-12-31;cat_3;cat_02;cat_154;cat_2;cat_01;cat_3;cat_2;0;1;0.33;0.1764706
530;2021-05-31;2021-12-31;func_187;none;none;2021-05-01;2099-12-31;cat_3;cat_16;cat_304;cat_2;cat_01;cat_7;cat_4;0;1;0.33;0.1830065
531;2001-01-01;2012-01-31;before_data_capture;none;func_177;2008-04-16;2099-12-31;cat_2;cat_02;cat_093;cat_2;cat_01;cat_4;cat_2;0.16;1;0.33;0.1592719
531;2012-01-31;2012-04-30;func_177;before_data_capture;func_096;2008-04-16;2099-12-31;cat_2;cat_02;cat_093;cat_2;cat_01;cat_4;cat_2;0.16;1;0.33;0.1592719
531;2012-05-31;2016-06-30;func_096;func_177;func_241;2008-04-16;2099-12-31;cat_2;cat_11;cat_093;cat_2;cat_01;cat_4;cat_2;0.32;1;0.58;0.2078078
531;2016-07-31;2021-12-31;func_241;func_096;none;2008-04-16;2099-12-31;cat_2;cat_11;cat_093;cat_2;cat_01;cat_4;cat_2;0.52;1;0.67;0.2662614
532;2001-01-01;2012-01-31;before_data_capture;none;func_163;2012-01-01;2013-12-16;cat_7;cat_04;cat_093;cat_1;cat_01;cat_4;cat_4;0.04;1;0.33;0.1471451
532;2012-01-31;2013-12-31;func_163;before_data_capture;leave;2012-01-01;2013-12-16;cat_7;cat_04;cat_093;cat_1;cat_01;cat_4;cat_4;0.04;1;0.33;0.1471451
532;2013-12-31;2013-12-31;leave;func_163;none;2012-01-01;2013-12-16;cat_7;cat_04;cat_093;cat_1;cat_01;cat_4;cat_4;0.04;1;0.33;0.1471451
533;2017-02-28;2018-09-30;func_155;none;leave;2017-02-20;2018-09-23;cat_3;cat_15;cat_063;cat_2;cat_01;cat_4;cat_2;0.04;0.9;0.33;0.2090039
533;2018-09-30;2018-09-30;leave;func_155;none;2017-02-20;2018-09-23;cat_3;cat_15;cat_063;cat_2;cat_01;cat_4;cat_2;0.04;0.9;0.33;0.2090039
534;2001-01-01;2012-01-31;before_data_capture;none;func_151;2011-04-04;2013-01-30;cat_5;cat_02;cat_139;cat_2;cat_01;cat_1;cat_4;0.08;1;0.33;0.2890013
534;2012-01-31;2013-01-31;func_151;before_data_capture;leave;2011-04-04;2013-01-30;cat_5;cat_02;cat_139;cat_2;cat_01;cat_1;cat_4;0.08;1;0.33;0.2890013
534;2013-01-31;2013-01-31;leave;func_151;none;2011-04-04;2013-01-30;cat_5;cat_02;cat_139;cat_2;cat_01;cat_1;cat_4;0.08;1;0.33;0.2890013
535;2021-10-31;2021-12-31;func_241;none;none;2021-10-01;2099-12-31;cat_2;cat_15;cat_060;cat_2;cat_01;cat_1;cat_4;0;1;0.67;0.251634
536;2013-06-30;2015-02-28;func_177;none;func_216;2013-06-12;2099-12-31;cat_2;cat_09;cat_224;cat_2;cat_01;cat_1;cat_2;0.08;1;0.33;0.1567098
536;2015-03-31;2021-12-31;func_216;func_177;none;2013-06-12;2099-12-31;cat_2;cat_09;cat_224;cat_2;cat_01;cat_1;cat_2;0.32;0.8;0.42;0.2012007
537;2001-01-01;2012-01-31;before_data_capture;none;func_105;2008-01-01;2012-12-31;cat_2;cat_04;cat_048;cat_2;cat_01;cat_4;cat_3;0.16;1;0.42;0.163049
537;2012-01-31;2012-12-31;func_105;before_data_capture;func_096;2008-01-01;2012-12-31;cat_2;cat_04;cat_048;cat_2;cat_01;cat_4;cat_3;0.16;1;0.42;0.163049
537;2013-01-31;2019-06-30;func_096;func_105;leave;2013-01-01;2019-06-24;cat_4;cat_04;cat_043;cat_2;cat_01;cat_4;cat_3;0.24;1;0.58;0.2209686
537;2019-06-30;2019-06-30;leave;func_096;none;2013-01-01;2019-06-24;cat_4;cat_04;cat_043;cat_2;cat_01;cat_4;cat_3;0.24;1;0.58;0.2209686
538;2001-01-01;2012-01-31;before_data_capture;none;func_101;2012-01-01;2099-12-31;cat_7;cat_04;cat_191;cat_2;cat_01;cat_1;cat_3;0.28;1;0.58;0.2462052
538;2012-01-31;2019-02-28;func_101;before_data_capture;func_212;2012-01-01;2099-12-31;cat_7;cat_04;cat_191;cat_2;cat_01;cat_1;cat_3;0.28;1;0.58;0.2462052
538;2019-03-31;2021-12-31;func_212;func_101;none;2012-01-01;2099-12-31;cat_7;cat_04;cat_191;cat_2;cat_01;cat_1;cat_3;0.36;0.8;0.67;0.2694804
539;2001-01-01;2012-01-31;before_data_capture;none;func_157;2011-10-03;2013-06-30;cat_2;cat_05;cat_409;cat_2;cat_03;cat_4;cat_4;0.08;1;0.33;0.1365641
539;2012-01-31;2013-06-30;func_157;before_data_capture;func_187;2011-10-03;2013-06-30;cat_2;cat_05;cat_409;cat_2;cat_03;cat_4;cat_4;0.08;1;0.33;0.1365641
539;2013-07-31;2016-07-31;func_187;func_157;func_001;2013-07-01;2016-08-16;cat_3;cat_05;cat_409;cat_2;cat_03;cat_4;cat_4;0.12;0.8;0.25;0.1507765
539;2016-08-30;2018-09-30;func_001;func_187;func_155;2016-08-17;2018-09-30;cat_2;cat_05;cat_409;cat_2;cat_03;cat_4;cat_4;0.08;1;0.33;0.1648379
539;2018-10-31;2020-12-31;func_155;func_001;func_187;2018-10-01;2022-03-31;cat_3;cat_05;cat_428;cat_2;cat_03;cat_4;cat_4;0.08;1;0.42;0.1828856
539;2021-01-31;2021-12-31;func_187;func_155;none;2018-10-01;2022-03-31;cat_3;cat_05;cat_428;cat_2;cat_03;cat_4;cat_4;0.12;1;0.42;0.1879379
540;2001-01-01;2012-01-31;before_data_capture;none;func_163;2012-01-01;2099-12-31;cat_7;cat_04;cat_198;cat_1;cat_01;cat_2;cat_3;0.08;1;0.17;0.1249072
540;2012-01-31;2014-06-30;func_163;before_data_capture;func_100;2012-01-01;2099-12-31;cat_7;cat_04;cat_198;cat_1;cat_01;cat_2;cat_3;0.08;1;0.17;0.1249072
540;2014-07-31;2015-10-31;func_100;func_163;func_099;2012-01-01;2099-12-31;cat_7;cat_04;cat_198;cat_1;cat_01;cat_2;cat_3;0.12;1;0.17;0.1305967
540;2015-11-30;2016-08-31;func_099;func_100;func_100;2012-01-01;2099-12-31;cat_7;cat_04;cat_198;cat_1;cat_01;cat_2;cat_3;0.16;1;0.17;0.1332248
540;2016-09-30;2021-04-30;func_100;func_099;func_164;2012-01-01;2099-12-31;cat_7;cat_04;cat_198;cat_1;cat_01;cat_2;cat_4;0.36;1;0.17;0.1519105
540;2021-05-31;2021-12-31;func_164;func_100;none;2012-01-01;2099-12-31;cat_7;cat_04;cat_198;cat_1;cat_01;cat_2;cat_4;0.36;1;0.25;0.1699346
541;2001-01-01;2012-01-31;before_data_capture;none;func_099;2012-01-01;2099-12-31;cat_7;cat_04;cat_199;cat_1;cat_01;cat_7;cat_3;0.36;1;0.33;0.1886013
541;2012-01-31;2021-12-31;func_099;before_data_capture;none;2012-01-01;2099-12-31;cat_7;cat_04;cat_199;cat_1;cat_01;cat_7;cat_3;0.36;1;0.33;0.1886013
542;2018-01-31;2021-12-31;func_010;none;none;2018-01-01;2099-12-31;cat_3;cat_02;cat_089;cat_1;cat_01;cat_4;cat_3;0.12;1;0.33;0.2004007
543;2015-04-30;2021-10-31;func_039;none;func_151;2015-06-01;2099-12-31;cat_3;cat_02;cat_088;cat_2;cat_01;cat_4;cat_3;0.24;1;0.33;0.164617
543;2021-11-30;2021-12-31;func_151;func_039;none;2015-06-01;2099-12-31;cat_3;cat_02;cat_088;cat_2;cat_01;cat_4;cat_3;0.24;1;0.33;0.164617
544;2001-01-01;2012-01-31;before_data_capture;none;func_216;2006-11-07;2022-03-06;cat_2;cat_04;cat_207;cat_2;cat_01;cat_4;cat_2;0.48;0.8;0.42;0.1982092
544;2012-01-31;2018-04-30;func_216;before_data_capture;func_228;2006-11-07;2022-03-06;cat_2;cat_04;cat_207;cat_2;cat_01;cat_4;cat_2;0.48;0.8;0.42;0.1982092
544;2018-05-31;2021-08-31;func_228;func_216;func_096;2006-11-07;2022-03-06;cat_2;cat_04;cat_207;cat_2;cat_01;cat_4;cat_2;0.6;0.8;0.42;0.2135229
544;2021-09-30;2021-12-31;func_096;func_228;none;2006-11-07;2022-03-06;cat_2;cat_04;cat_207;cat_2;cat_01;cat_4;cat_2;0.6;0.8;0.58;0.2143771
545;2001-01-01;2012-01-31;before_data_capture;none;func_022;2011-07-01;2014-12-31;cat_2;cat_04;cat_163;cat_1;cat_01;cat_4;cat_3;0.04;1;0.5;0.1604654
545;2012-01-31;2012-11-30;func_022;before_data_capture;func_196;2011-07-01;2014-12-31;cat_2;cat_04;cat_163;cat_1;cat_01;cat_4;cat_3;0.04;1;0.5;0.1604654
545;2012-12-31;2016-02-29;func_196;func_022;func_101;2015-01-01;2099-12-31;cat_7;cat_04;cat_163;cat_1;cat_01;cat_4;cat_3;0.04;1;0.5;0.1842255
545;2016-03-31;2020-02-29;func_101;func_196;func_209;2015-01-01;2099-12-31;cat_7;cat_04;cat_163;cat_1;cat_01;cat_4;cat_3;0.2;1;0.58;0.2212346
545;2020-03-31;2021-12-31;func_209;func_101;none;2015-01-01;2099-12-31;cat_7;cat_04;cat_163;cat_1;cat_01;cat_4;cat_3;0.24;1;0.67;0.2410693
546;2021-03-31;2021-12-31;func_216;none;none;2021-03-01;2022-04-19;cat_2;cat_01;cat_297;cat_2;cat_01;cat_4;cat_2;0;1;0.33;0.2198301
547;2016-10-31;2017-03-31;func_105;none;func_177;2016-10-03;2017-03-12;cat_4;cat_04;cat_180;cat_1;cat_01;cat_4;cat_3;0.04;1;0.42;0.1718549
547;2017-03-31;2020-04-30;func_177;func_105;leave;2017-03-13;2020-04-19;cat_2;cat_04;cat_180;cat_1;cat_01;cat_4;cat_4;0.12;1;0.33;0.186868
547;2020-04-30;2020-04-30;leave;func_177;none;2017-03-13;2020-04-19;cat_2;cat_04;cat_180;cat_1;cat_01;cat_4;cat_4;0.12;1;0.33;0.186868
548;2001-01-01;2012-01-31;before_data_capture;none;func_177;2010-05-01;2017-08-31;cat_2;cat_04;cat_164;cat_2;cat_01;cat_4;cat_2;0.12;1;0.33;0.1603699
548;2012-01-31;2013-04-30;func_177;before_data_capture;func_216;2010-05-01;2017-08-31;cat_2;cat_04;cat_164;cat_2;cat_01;cat_4;cat_2;0.12;1;0.33;0.1603699
548;2013-05-31;2017-08-31;func_216;func_177;func_227;2010-05-01;2017-08-31;cat_2;cat_04;cat_164;cat_2;cat_01;cat_4;cat_2;0.28;0.8;0.42;0.189715
548;2017-09-30;2018-02-28;func_227;func_216;func_096;2017-09-01;2099-12-31;cat_4;cat_04;cat_164;cat_2;cat_01;cat_4;cat_2;0.04;0.8;0.42;0.1931863
548;2018-03-31;2021-12-31;func_096;func_227;none;2017-09-01;2099-12-31;cat_4;cat_04;cat_164;cat_2;cat_01;cat_4;cat_2;0.16;0.8;0.58;0.2250124
549;2020-01-31;2021-12-31;func_210;none;none;2020-01-01;2099-12-31;cat_4;cat_04;cat_218;cat_1;cat_01;cat_1;cat_3;0.04;1;0.67;0.3449856
550;2015-06-30;2016-11-30;func_177;none;leave;2015-06-22;2016-11-11;cat_2;cat_08;cat_361;cat_1;cat_01;cat_4;cat_2;0.04;1;0.33;0.1544464
550;2016-11-30;2016-11-30;leave;func_177;none;2015-06-22;2016-11-11;cat_2;cat_08;cat_361;cat_1;cat_01;cat_4;cat_2;0.04;1;0.33;0.1544464
551;2001-01-01;2012-01-31;before_data_capture;none;func_177;2007-06-18;2099-12-31;cat_2;cat_08;cat_367;cat_2;cat_01;cat_4;cat_4;0.2;1;0.33;0.1489359
551;2012-01-31;2012-04-30;func_177;before_data_capture;func_216;2007-06-18;2099-12-31;cat_2;cat_08;cat_367;cat_2;cat_01;cat_4;cat_4;0.2;1;0.33;0.1489359
551;2012-05-31;2013-01-31;func_216;func_177;func_096;2007-06-18;2099-12-31;cat_2;cat_08;cat_367;cat_2;cat_01;cat_4;cat_4;0.24;0.8;0.42;0.1607778
551;2013-02-28;2014-02-28;func_096;func_216;func_216;2007-06-18;2099-12-31;cat_2;cat_08;cat_367;cat_2;cat_01;cat_4;cat_4;0.28;0.8;0.25;0.1702275
551;2014-03-31;2021-12-31;func_216;func_096;none;2007-06-18;2099-12-31;cat_2;cat_08;cat_368;cat_2;cat_01;cat_4;cat_2;0.56;0.8;0.42;0.2159837
552;2019-09-30;2021-12-31;func_105;none;none;2019-09-16;2021-12-31;cat_4;cat_02;cat_160;cat_2;cat_01;cat_4;cat_2;0.08;1;0.33;0.2022961
553;2021-08-31;2021-12-31;func_184;none;none;2021-08-17;2022-02-27;cat_7;cat_04;cat_061;cat_2;cat_01;cat_1;cat_2;0;1;0.67;0.3215425
554;2001-01-01;2012-01-31;before_data_capture;none;func_177;2011-05-01;2099-12-31;cat_2;cat_11;cat_131;cat_2;cat_01;cat_4;cat_2;0.28;1;0.33;0.1843889
554;2012-01-31;2018-02-28;func_177;before_data_capture;func_216;2011-05-01;2099-12-31;cat_2;cat_11;cat_131;cat_2;cat_01;cat_4;cat_2;0.28;1;0.33;0.1843889
554;2018-03-31;2021-12-31;func_216;func_177;none;2011-05-01;2099-12-31;cat_2;cat_11;cat_131;cat_2;cat_01;cat_4;cat_2;0.4;1;0.42;0.2173105
555;2015-01-31;2015-02-28;func_015;none;func_039;2015-01-06;2099-12-31;cat_3;cat_02;cat_085;cat_2;cat_01;cat_7;cat_2;0;0.8;0.25;0.1146627
555;2015-03-31;2016-10-31;func_039;func_015;func_155;2015-01-06;2099-12-31;cat_3;cat_02;cat_085;cat_2;cat_01;cat_7;cat_2;0.04;0.5;0.33;0.1359098
555;2016-11-30;2021-12-31;func_155;func_039;none;2015-01-06;2099-12-31;cat_3;cat_02;cat_140;cat_2;cat_01;cat_7;cat_2;0.24;0.8;0.33;0.15
556;2014-07-31;2017-02-28;func_101;none;func_212;2014-07-01;2099-12-31;cat_7;cat_04;cat_019;cat_1;cat_01;cat_4;cat_2;0.12;1;0.58;0.2431065
556;2017-03-31;2019-03-31;func_212;func_101;func_108;2014-07-01;2099-12-31;cat_7;cat_04;cat_019;cat_1;cat_01;cat_4;cat_4;0.2;1;0.67;0.2791876
556;2019-04-30;2021-12-31;func_108;func_212;none;2014-07-01;2099-12-31;cat_7;cat_04;cat_019;cat_1;cat_01;cat_4;cat_4;0.28;1;0.67;0.2944843
557;2015-05-31;2016-05-31;func_177;none;leave;2015-05-18;2016-05-22;cat_2;cat_09;cat_228;cat_2;cat_01;cat_4;cat_4;0.04;1;0.33;0.1489928
557;2016-05-31;2016-05-31;leave;func_177;none;2015-05-18;2016-05-22;cat_2;cat_09;cat_228;cat_2;cat_01;cat_4;cat_4;0.04;1;0.33;0.1489928
558;2001-01-01;2012-01-31;before_data_capture;none;func_216;2011-09-01;2099-12-31;cat_2;cat_15;cat_052;cat_2;cat_01;cat_7;cat_4;0.24;1;0.42;0.196149
558;2012-01-31;2017-03-31;func_216;before_data_capture;func_241;2011-09-01;2099-12-31;cat_2;cat_15;cat_052;cat_2;cat_01;cat_7;cat_4;0.24;1;0.42;0.196149
558;2017-04-30;2021-12-31;func_241;func_216;none;2011-09-01;2099-12-31;cat_2;cat_15;cat_057;cat_2;cat_01;cat_7;cat_4;0.4;1;0.67;0.2810458
559;2001-01-01;2012-01-31;before_data_capture;none;func_056;2008-08-01;2099-12-31;cat_1;cat_04;cat_344;cat_1;cat_01;cat_4;cat_3;0.52;1;0.5;0.2310444
559;2012-01-31;2021-12-31;func_056;before_data_capture;none;2008-08-01;2099-12-31;cat_1;cat_04;cat_344;cat_1;cat_01;cat_4;cat_3;0.52;1;0.5;0.2310444
560;2001-01-01;2012-01-31;before_data_capture;none;func_159;2008-10-06;2099-12-31;cat_3;cat_02;cat_140;cat_2;cat_01;cat_3;cat_2;0.52;0.8;0.42;0.207832
560;2012-01-31;2021-12-31;func_159;before_data_capture;none;2008-10-06;2099-12-31;cat_3;cat_02;cat_140;cat_2;cat_01;cat_3;cat_2;0.52;0.8;0.42;0.207832
561;2001-01-01;2012-01-31;before_data_capture;none;func_096;2009-02-09;2099-12-31;cat_2;cat_02;cat_142;cat_2;cat_01;cat_1;cat_4;0.16;0.8;0.58;0.1898719
561;2012-01-31;2013-12-31;func_096;before_data_capture;func_216;2009-02-09;2099-12-31;cat_2;cat_02;cat_142;cat_2;cat_01;cat_1;cat_4;0.16;0.8;0.58;0.1898719
561;2014-01-31;2021-12-31;func_216;func_096;none;2009-02-09;2099-12-31;cat_2;cat_11;cat_142;cat_2;cat_01;cat_1;cat_4;0.48;0.8;0.42;0.2205712
562;2013-10-31;2013-12-31;func_002;none;func_026;2013-10-07;2017-08-31;cat_7;cat_19;cat_303;cat_2;cat_01;cat_1;cat_3;0;1;0.58;0.2069634
562;2014-01-31;2017-08-31;func_026;func_002;func_114;2013-10-07;2017-08-31;cat_7;cat_19;cat_311;cat_2;cat_01;cat_1;cat_3;0.16;1;0.58;0.2592098
562;2020-01-31;2020-06-30;func_114;func_026;leave;2020-01-01;2020-06-30;cat_2;cat_19;cat_305;cat_2;cat_01;cat_1;cat_3;0;1;0.75;0.3178366
562;2020-06-30;2020-06-30;leave;func_114;none;2020-01-01;2020-06-30;cat_2;cat_19;cat_305;cat_2;cat_01;cat_1;cat_3;0;1;0.75;0.3178366
563;2001-01-01;2012-01-31;before_data_capture;none;func_166;2011-03-01;2013-12-31;cat_3;cat_15;cat_153;cat_2;cat_01;cat_4;cat_2;0.08;1;0.33;0.170949
563;2012-01-31;2013-12-31;func_166;before_data_capture;func_011;2011-03-01;2013-12-31;cat_3;cat_15;cat_153;cat_2;cat_01;cat_4;cat_2;0.08;1;0.33;0.170949
563;2014-01-31;2014-10-30;func_011;func_166;func_038;2014-01-01;2014-10-05;cat_5;cat_02;cat_153;cat_2;cat_01;cat_4;cat_2;0;0.8;0.33;0.1753667
563;2014-11-30;2016-10-31;func_038;func_011;func_187;2014-10-06;2099-12-31;cat_3;cat_02;cat_153;cat_2;cat_01;cat_4;cat_2;0.08;0.8;0.42;0.1875641
563;2016-11-30;2021-12-31;func_187;func_038;none;2014-10-06;2099-12-31;cat_3;cat_02;cat_153;cat_2;cat_01;cat_4;cat_2;0.28;0.8;0.5;0.2306601
564;2021-11-30;2021-12-31;func_101;none;none;2021-11-01;2099-12-31;cat_7;cat_04;cat_164;cat_1;cat_01;cat_1;cat_3;0;1;0.58;0.2287582
565;2017-01-31;2018-04-30;func_022;none;func_246;2017-07-26;2099-12-31;cat_1;cat_04;cat_005;cat_1;cat_01;cat_1;cat_3;0.04;1;0.58;0.1887778
565;2018-05-31;2021-12-31;func_246;func_022;none;2017-07-26;2099-12-31;cat_1;cat_04;cat_005;cat_1;cat_01;cat_1;cat_2;0.16;1;0.58;0.2030941
566;2016-09-30;2019-02-28;func_177;none;func_216;2016-09-12;2099-12-31;cat_2;cat_09;cat_234;cat_2;cat_01;cat_1;cat_2;0.12;0.8;0.33;0.2036131
566;2019-03-31;2019-06-30;func_216;func_177;func_096;2016-09-12;2099-12-31;cat_2;cat_09;cat_234;cat_2;cat_01;cat_1;cat_2;0.12;0.8;0.42;0.2156863
566;2019-07-31;2021-12-31;func_096;func_216;none;2016-09-12;2099-12-31;cat_2;cat_09;cat_234;cat_2;cat_01;cat_1;cat_2;0.2;1;0.58;0.238281
567;2001-01-01;2012-01-31;before_data_capture;none;func_041;2005-01-01;2099-12-31;cat_4;cat_02;cat_137;cat_2;cat_01;cat_4;cat_2;0.4;1;0.58;0.4096405
567;2012-01-31;2015-08-31;func_041;before_data_capture;func_024;2005-01-01;2099-12-31;cat_4;cat_02;cat_137;cat_2;cat_01;cat_4;cat_2;0.4;1;0.58;0.4096405
567;2015-09-30;2016-12-31;func_024;func_041;func_013;2005-01-01;2099-12-31;cat_4;cat_02;cat_137;cat_2;cat_01;cat_4;cat_2;0.44;0.8;0.33;0.162751
567;2017-01-31;2020-02-29;func_013;func_024;func_112;2005-01-01;2099-12-31;cat_4;cat_02;cat_137;cat_2;cat_01;cat_4;cat_5;0.6;0.9;0.33;0.1843993
567;2020-03-31;2021-12-31;func_112;func_013;none;2005-01-01;2099-12-31;cat_4;cat_02;cat_137;cat_2;cat_01;cat_4;cat_5;0.64;0.9;0.5;0.2090392
568;2001-01-01;2012-01-31;before_data_capture;none;func_153;2012-01-01;2017-06-30;cat_7;cat_04;cat_212;cat_2;cat_01;cat_1;cat_2;0.2;1;0.42;0.1838013
568;2012-01-31;2017-06-30;func_153;before_data_capture;func_027;2012-01-01;2017-06-30;cat_7;cat_04;cat_212;cat_2;cat_01;cat_1;cat_2;0.2;1;0.42;0.1838013
568;2017-07-31;2018-04-30;func_027;func_153;func_246;2017-07-01;2099-12-31;cat_2;cat_04;cat_212;cat_2;cat_01;cat_1;cat_2;0.04;1;0.58;0.207366
568;2018-05-31;2021-12-31;func_246;func_027;none;2017-07-01;2099-12-31;cat_2;cat_04;cat_212;cat_2;cat_01;cat_1;cat_2;0.16;0.8;0.58;0.2294941
569;2017-10-31;2019-02-28;func_155;none;func_187;2017-10-06;2099-12-31;cat_3;cat_01;cat_030;cat_2;cat_01;cat_4;cat_3;0.08;1;0.33;0.2175784
569;2019-03-31;2021-12-31;func_187;func_155;none;2017-10-06;2099-12-31;cat_3;cat_01;cat_033;cat_2;cat_01;cat_4;cat_3;0.16;1;0.42;0.2357092
570;2019-02-28;2019-05-31;func_174;none;leave;2019-02-15;2019-05-19;cat_2;cat_02;cat_083;cat_2;cat_01;cat_7;cat_3;0;1;0.33;0.1830065
570;2019-05-31;2019-05-31;leave;func_174;none;2019-02-15;2019-05-19;cat_2;cat_02;cat_083;cat_2;cat_01;cat_7;cat_3;0;1;0.33;0.1830065
571;2001-01-01;2012-01-31;before_data_capture;none;func_177;2008-06-16;2099-12-31;cat_2;cat_11;cat_124;cat_2;cat_01;cat_1;cat_4;0.28;1;0.33;0.1647275
571;2012-01-31;2015-02-28;func_177;before_data_capture;func_216;2008-06-16;2099-12-31;cat_2;cat_11;cat_124;cat_2;cat_01;cat_1;cat_4;0.28;1;0.33;0.1647275
